identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/NetUnblendedRate,lineItem/NetUnblendedCost,lineItem/LegalEntity,product/ProductName,product/activityType,product/alarmType,product/availability,product/availabilityZone,product/cacheEngine,product/capacitystatus,product/category,product/classificationType,product/clientLocation,product/clockSpeed,product/computeFamily,product/computeType,product/contentSource,product/contentType,product/cputype,product/currentGeneration,product/data,product/databaseEdition,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/description,product/directorySize,product/directoryType,product/directoryTypeDescription,product/dominantnondominant,product/durability,product/ecu,product/edition,product/endpoint,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/eventType,product/feeCode,product/feeDescription,product/freeQueryTypes,product/freeTier,product/fromLocation,product/fromLocationType,product/gpu,product/gpuMemory,product/group,product/groupDescription,product/inputMode,product/instance,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/io,product/licenseModel,product/location,product/locationType,product/logsSource,product/logsType,product/mailboxStorage,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/origin,product/outputMode,product/physicalCpu,product/physicalGpu,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/protocol,product/provisioned,product/queueType,product/recipient,product/region,product/requestDescription,product/requestType,product/routingTarget,product/routingType,product/servicecode,product/servicename,product/sku,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/tenancy,product/toLocation,product/toLocationType,product/trafficDirection,product/transferType,product/usageFamily,product/usagetype,product/vcpu,product/version,product/volumeType,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NetAmortizedUpfrontCostForUsage,reservation/NetAmortizedUpfrontFeeForBillingPeriod,reservation/NetEffectiveCost,reservation/NetRecurringFeeForUsage,reservation/NetUnusedAmortizedUpfrontFeeForBillingPeriod,reservation/NetUnusedRecurringFee,reservation/NetUpfrontValue,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,discount/EdpDiscount,discount/TotalDiscount,resourceTags/aws:cloudformation:stack-id,resourceTags/aws:createdBy,resourceTags/user:Stack,resourceTags/user:env,resourceTags/user:environment,resourceTags/user:layer,resourceTags/user:opsworks:stack,resourceTags/user:service,resourceTags/user:stack
lnbetlquyfuvek5st72d2kz5vq6qeruifqydtzqqxpn7agpsahca,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,ElasticIP:AdditionalAddress,AssociateAddressVPC,,,,,,USD,,-0.0738500000,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA5BT4DMBGMMK5MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw7ynzsdo7ia2anjsnebr2ow5bj2ew2n5ijfv67ikodrbvuzqjja,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,CodeBuild,USE1-Build-Min:Linux:g1.large,Build,,,,,,USD,,-1.2110000000,,,Enterprise Discount Program Discount for CodeBuild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8MTWRQ8M475YQT7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yvjholmnlve6iulzte7oifnmosi5caqdndi2kk6cqqnqyknnv2pq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,USE1-DataProcessing-Bytes,PutLogEvents,,,,,,USD,,-6.0724789649,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S8QGXX5R2BKKMDSJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vde5itkf76jnh2su6b364tscjsw2sjs3hk3rs44brz5gsaklbrra,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonRDS,USW1-HeavyUsage:db.m4.xlarge,CreateDBInstance:0014,,,,,,USD,,-20.2070400000,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7TR8C6GW7RRNZXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3zujgz2tir3d4q7uemyfy4curcdkrnabrax4sftqojjcufqg3lq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonRDS,USW1-HeavyUsage:db.m4.xlarge,CreateDBInstance:0002,,,,,,USD,,-28.3836000000,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948BHNSCPXN3Y78Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g7ejxp4meaw7cp6n2y55oym6ttraiuue6nogimqhpl3tvset3ldq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,USW1-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,,,,,USD,,-14.0047741272,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UZ6TZ5NDAH7AGJPJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sulhlfkphcue6q4sk3jf6jimz7qpgenb6htmotxyy5qjxspwee2a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,EUC1-Requests-Tier1,ListBucket,,,,,,USD,,-0.0000018900,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5832W93RMW27RD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ld4ebnhyx6jk7nirxcou7hbqrjspco66kiothdeeh5verkfyv2a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,APN2-CW:GMD-Metrics,GetMetricData,,,,,,USD,,-0.0000098000,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CN6YN4FTD8TFAU2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lcep6y4msryh5hsfx4i5raovo4piptapyubcngh2gmpmohwj6xwa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonSNS,SAE1-DeliveryAttempts-HTTP,Notification,,,,,,USD,,-0.5904769080,,,Enterprise Discount Program Discount for AmazonSNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3NNSP6GHVW2KKD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gvjivkyx5scxtq26pbjcxn5velcvy4ryn6stxgkwqcq4eadyibna,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,EU-DataTransfer-Out-OBytes,OPTIONS,,,,,,USD,,-0.0000026661,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3HHMR3U9CR9AK63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmzns4j2z6p7ultjreddvgpz35urqvalldzznk4sd3lxk4zuyiwa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,USE1-DataProcessing-Bytes,PutLogEvents,,,,,,USD,,-4.2671290168,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S8QGXX5R2BKKMDSJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5qewenjjzffnmnbkhqzk6wtjx62nctp6xim2ab4t7kh2k5vmo26a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,SAE1-CAN1-AWS-Out-Bytes,ReadLocation,,,,,,USD,,-0.0000007980,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E3YNZ6GUSBKP469G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7vfuw2bvkgm2q3iwtgfgoxnkvzmvvjdaygukaofgb5wfjmxmo55a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USE1-USW1-AWS-Out-Bytes,ReadLocation,,,,,,USD,,-0.0283530321,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8X3QU4DYXVJAXZK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rokaldy3wdjxgnqvyn4qvwyzhw345zmk73wq4rn2xeqgwonsy3ja,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USW2-EUW3-AWS-Out-Bytes,ReadACL,,,,,,USD,,-0.0000001357,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W4HS32Q6N7MUF5FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yhynqsjmbhtw6objjucwdjewwqeabadhdejxqa5d4hsam76mh6fa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,JP-Requests-HTTPS-Proxy,POST,,,,,,USD,,-0.0000015120,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62FMXYC43CP8KPXW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kjz5oobyjn7fn3d4qe4ch4afirw7a65bqnaxaudznkbnrvbrgwba,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonElastiCache,HeavyUsage:cache.m3.large,CreateCacheCluster:0002,,,,,,USD,,-9.8431200000,,,Enterprise Discount Program Discount for AmazonElastiCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MU6JFXMHMVPRFWR7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thnkaqsoxtgn6okzhvwb5m6ivmv4culdznt7zumb4rhehm4et5la,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,,,,,,USD,,-2.5823000000,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35AEEWH98DECPC35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qxq2msqdr67gg7usuzy5gqmhfzn4gn327awuqe3eg7chcfch7u3q,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSGlobalAccelerator,Global-Accelerator-fixed-fee,None,,,,,,USD,,-0.7175000000,,,Enterprise Discount Program Discount for AWSGlobalAccelerator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCPK7CE8AERPKWBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n2zcroj2bvx4q77ymkjj54yffd4barg4tnther3g672h3r4xqhea,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonSNS,USW1-DeliveryAttempts-HTTP,Notification,,,,,,USD,,-0.0002611140,,,Enterprise Discount Program Discount for AmazonSNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G6MYVM3XM7BQEBNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xfv3epkha5rz77mqj6ltwpvgvkktqijobdn2dhvarzlsgs3hoezq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,HeavyUsage:t2.xlarge,RunInstances,,,,,,USD,,-5.9892000000,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BH9R8EHYMF3U9Y2W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lnljcp3oqycu53imqt46waua3oxtllddzl3xewp4qyiesj7a732a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,US-DataTransfer-Out-Bytes,GET,,,,,,USD,,-2.0788095181,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GV2WFGX37Q9PDSHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pwwguq2ne63ifc73tifdtbdixuhvgcx7rzx3h2c722hikuwwenma,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USE1-USW2-AWS-Out-Bytes,HeadBucket,,,,,,USD,,-2.9389277069,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGXYRYWGNXSSEUVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quly2pbfipmcvqugohby6omk4ub77zo6m2jepyjkiae7myfymbka,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,200414050336,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,SAE1-DataTransfer-Out-Bytes,ReadBucketServerSideEncryption,,,,,,USD,,-0.0000000081,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QKTPK3975YUWDU3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afg4c5fmzdgvhg7nma44o6o5nfx5kol4kotfkaccpbmmxy72jlsa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USE1-APS3-AWS-Out-Bytes,HeadBucket,,,,,,USD,,-0.0035257593,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHM7BATGW8NG4NZ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wx6njd7joc773xnee764u3227dgetdbyqaqi7nvifmpnv5oqy6ea,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,USW1-NatGateway-Hours,NatGateway,,,,,,USD,,-1.4649600000,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8JU5MW5DN6ZHDX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w2a6h2grwxdrbsqsszaskkf7awzzazf7kqsfgirudj3nmvk5o4wq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSQueueService,EUW2-Requests-Tier1,List,,,,,,USD,,-0.0000246680,,,Enterprise Discount Program Discount for AWSQueueService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7DSEXZJZCF4MMFKF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5gvdtmy6yjcmtc6dn74lpwbgdoccxe2eqsopaubwnljqk26iy5q,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonGuardDuty,SAE1-PaidEventsAnalyzed,none,,,,,,USD,,-0.1715661500,,,Enterprise Discount Program Discount for AmazonGuardDuty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J2GJ5DZUMP6PASGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug6x5cz2g6y2alzcbrqxulrdjzno2adt7m7uyoyoqhtrqjn5ypa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USW1-USE2-AWS-Out-Bytes,ReadLocation,,,,,,USD,,-0.6078802443,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZMUDN7SFHHPX3TK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
srvjyo5rphzhhrk5mmtkbmcgeb76thu2ga4s54rb6jindq2kkrfa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,GetSecretValue,,,,,,USD,,-0.0005859000,,,Enterprise Discount Program Discount for AWSSecretsManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4MDZ5VNEJPMUTG9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
